longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
77.005,28.795,4.12944755225908e-05,-2.414175469311885e-06,5.8662312767410185e-06,8.40569737192709e-06,3.906186975655146e-05,-1.413487325407914e-06,-2.6721072572399865e-05,7.922536315163597e-05,1.596552465343848e-05,,5.3470380407816265e-06
77.015,28.795,2.6359837647760287e-05,-2.414175469311885e-06,1.2535404493974056e-05,8.83319262356963e-06,,,-2.931549261120381e-06,0.0001569624873809,-4.616114438249497e-06,,2.5503664801362905e-05
77.026,28.795,3.909992301487364e-05,-6.938621027074987e-06,-7.670470949960873e-06,6.924026820342988e-06,6.516823759739054e-06,-1.795164826035034e-05,-2.675316500244662e-05,-2.1455036403494887e-05,-3.4117786071874434e-06,,-4.129456669943466e-07
77.036,28.795,2.130840402969625e-05,-2.414175469311885e-06,2.0624488570319954e-06,6.837081514277088e-07,6.007163847243646e-06,-2.0622297597583383e-05,,3.4648757718969136e-05,-9.008858796732966e-06,,5.033408001509088e-07
77.046,28.795,0.0001191923074657,,1.652908031246625e-05,1.1868208275700454e-05,4.454454938240815e-06,-1.277046339964727e-05,-3.8001224311301485e-05,7.97052780399099e-06,-8.121868631860707e-06,,2.5076524252654053e-05
77.057,28.795,2.3019738364382647e-05,-1.927869197970722e-05,3.113601633231156e-05,3.61873499059584e-05,,-2.317256803507917e-05,9.252579729945865e-06,2.1411709894891828e-05,,,1.3792069694318345e-05
77.067,28.795,5.191465970710851e-05,-2.414175469311885e-06,1.1892868315044325e-05,-2.070925347652519e-06,8.781132783042267e-05,-1.744171811424167e-07,3.7748852719232673e-06,1.497544963058317e-05,-5.947912086412544e-06,,8.896457188711793e-07
77.078,28.795,0.0001198375539388,-2.414175469311885e-06,-3.730925527634099e-06,3.573773574316874e-05,4.063200776727172e-06,-1.8800155885401185e-05,-4.3465908674988896e-05,0.0004524666292127,-5.947912086412544e-06,,5.34896889803349e-06
77.088,28.795,9.395807865075769e-06,-1.2495360351749696e-05,2.749923623923678e-05,6.228689017007127e-05,,-1.2303475159569643e-05,-3.795812881435268e-05,-1.5398627510876395e-05,-3.516046263030148e-06,,-9.147998412117886e-07
77.098,28.795,2.109267552441452e-05,-2.414175469311885e-06,1.2087110917491373e-05,4.006407834822312e-05,7.170016033342108e-06,-2.2436392100644295e-05,3.429181560932193e-06,0.0002424581907689,1.8523449398344383e-05,,1.6755831893533468e-05
77.109,28.795,3.007513987540733e-05,-1.2572656487463972e-05,6.035457772668451e-06,4.925558823742904e-05,,-2.2436392100644295e-05,8.570634690840961e-07,0.0003688918950501,6.4006089814938605e-06,,1.297548237744195e-06
77.119,28.795,3.7437159789988073e-06,,3.215419201296754e-05,4.925558823742904e-05,3.023533508894616e-06,-1.869290463218931e-05,-2.0822648366447535e-05,4.4524796976475045e-05,,,5.7857949286699295e-05
77.129,28.795,-6.9621905822714325e-06,-8.666693247505464e-06,-1.5476764474442462e-06,1.6208306988119148e-05,3.0188968594302423e-05,-1.6165418855962344e-05,,0.0001248528715223,,,3.0347684514708817e-05
77.14,28.795,5.1001872634515166e-05,-2.8768716219929047e-05,4.868571977567626e-06,1.7073796698241495e-05,1.5831956261536106e-05,-2.4883011064957827e-05,-6.067629328754265e-06,1.13272835733369e-05,4.907180027657887e-06,,9.516014870314391e-06
77.15,28.795,5.42234156455379e-05,-8.67586368258344e-06,1.875267298601102e-05,5.09920937474817e-06,-4.623600943887141e-06,-1.1233066288696136e-05,3.278340443557681e-08,,-4.819963578484021e-06,,3.8470097933895886e-05
77.161,28.795,1.8625125449034385e-05,-9.071405656868592e-06,-1.7652999986239593e-06,2.6779283871292137e-05,-9.60941065386578e-07,-2.2199865270522423e-05,-3.809112286035088e-06,5.757661710958928e-05,-4.819963578484021e-06,,2.4652255888213404e-05
77.171,28.795,1.6167083231266588e-05,-9.071405656868592e-06,1.525423886050703e-05,2.6779283871292137e-05,0.0001101446468965,-1.974687256733887e-05,7.781449312460609e-06,2.2554251700057648e-05,-9.855477401288226e-06,,1.0476186616870107e-05
77.181,28.795,2.47235602728324e-05,-2.1573008780251257e-05,3.674644858620013e-06,8.121958671836182e-06,5.4220192396314815e-05,-1.8452741642249748e-05,2.3210452582134167e-06,3.968359305872582e-05,1.4854669643682428e-05,,-2.083395884255878e-06
77.192,28.795,4.597094084601849e-05,-2.193016553064808e-05,2.373739516770001e-05,5.839764526172075e-06,2.1191182895563543e-05,-2.1678873963537623e-05,-2.20802758121863e-06,1.899889321066439e-05,-2.816307642206084e-06,,1.7359203411615454e-05
77.202,28.795,1.984134541999083e-05,-8.67586368258344e-06,2.8157162887509912e-05,5.121082722325809e-05,3.138101237709634e-05,-1.92779625649564e-05,-1.625765798962675e-05,1.1596154763537925e-05,9.268453140975907e-06,,1.7086005072997068e-06
76.953,28.805,5.221621449891245e-06,-2.305161797266919e-05,-6.300500672296039e-07,4.3325226215529256e-06,5.2136627346044406e-05,-1.5949277440086007e-05,-2.6721072572399865e-05,1.507513388787629e-05,-8.385574801650364e-06,,1.2655510545300784e-05
76.963,28.805,5.941690233157715e-06,,1.1840497791126836e-05,2.6246936613461003e-05,6.77795424053329e-06,-3.9423130147042684e-06,,3.403388836886734e-05,-9.889073226077016e-06,,1.429476833436638e-05
76.974,28.805,3.191285031789448e-06,-6.6238058025192e-06,6.742065579601331e-06,1.9194620108464733e-05,,-1.0632909834384918e-05,-1.9885510482708924e-06,0.0004743530007544,2.284777474415023e-05,,-5.590524324361468e-06
76.984,28.805,2.985805622301996e-05,-6.6238058025192e-06,1.2160538062744308e-05,5.053267614130164e-06,3.076296707149595e-06,,-6.9182965489744674e-06,1.2876793334726244e-05,-2.816307642206084e-06,,7.130003359634429e-05
76.994,28.805,7.591337634949014e-05,-6.6238058025192e-06,2.7112268980999943e-06,6.924026820342988e-06,9.385807061335072e-06,,-4.636096036847448e-06,-2.44147645389603e-06,,,1.9530774807208218e-05
77.005,28.805,5.317142131389119e-05,-7.543493211414898e-06,3.992488200310618e-05,,6.516823759739054e-06,-1.8800155885401185e-05,-4.008634732599603e-06,1.461251395085128e-05,3.2406373406956845e-07,,3.723264671862125e-05
77.015,28.805,-4.536539563559927e-06,-2.080451486108359e-05,1.050049286277499e-05,2.659110577951651e-06,5.005456478102133e-05,-1.5172375242400449e-05,4.944084139424376e-06,1.1703939890139736e-05,-2.6919251467916183e-06,,2.2785019609727897e-05
77.026,28.805,5.970268830424175e-06,-7.96590575191658e-06,3.2264706533169374e-06,3.998277315986343e-05,1.0698297955968885e-05,,-2.2958854515309213e-06,-2.823828617692925e-05,-3.739932253665757e-06,,8.715124749869574e-06
77.036,28.805,2.976852329084068e-06,-2.080451486108359e-05,-2.916969151556259e-06,1.6923822840908542e-05,3.099165041930973e-06,-2.14078991120914e-05,2.4365622266486757e-06,,,,2.016530925175175e-05
77.046,28.805,2.86057147604879e-05,-2.3556982341688126e-05,1.5550118405371904e-05,1.6923822840908542e-05,,-1.869290463218931e-05,-2.6473621801414997e-06,1.1016767530236392e-05,-2.010534444707446e-06,,2.362539271416608e-05
77.057,28.805,2.5908142561092973e-05,-2.3556982341688126e-05,-2.678710643522209e-06,-5.406132913776673e-06,-1.9463719581835903e-05,6.564845079992665e-06,-1.180532194666739e-06,7.754808393656276e-06,-1.7313563148491085e-05,,-5.919874865867314e-07
77.067,28.805,1.5400488337036222e-05,-2.3556982341688126e-05,1.7683905753074214e-05,6.236329500097781e-05,8.928847091738135e-05,-1.3668870451510884e-05,3.429181560932193e-06,2.910851617343724e-05,-1.7313563148491085e-05,,1.134655667556217e-05
77.078,28.805,6.799535913160071e-05,-6.663383828708902e-06,2.0134897567913868e-05,3.61873499059584e-05,1.0265694072586484e-06,-2.2199865270522423e-05,-7.743336936982814e-06,2.03913568839198e-05,-9.635481546865776e-06,,2.196336708948365e-06
77.088,28.805,3.294197449577041e-05,-9.61007026489824e-06,5.282115307636559e-05,3.61873499059584e-05,,-2.2380751033779237e-05,-2.355571723455796e-06,-8.210946361941751e-06,1.938950299518183e-05,,1.268601045012474e-05
77.098,28.805,9.9438831966836e-05,-9.61007026489824e-06,6.077885700506158e-06,7.6185701800568495e-06,1.7521274457976688e-06,-2.094575575029012e-05,4.9309096539218444e-06,2.1411709894891828e-05,-3.4117786071874434e-06,,7.280029421963263e-06
77.109,28.805,2.4731129997235257e-06,,8.960299055615906e-06,4.974714101990685e-05,6.767714239686029e-06,-1.889799750642851e-05,-2.218337431258988e-05,6.750497414031997e-05,2.0990728444303386e-06,,2.3136872187023982e-05
77.119,28.805,5.385346412367653e-06,-9.61007026489824e-06,-3.063371332245879e-05,6.228689017007127e-05,,-2.1678873963537623e-05,-2.2938243091630284e-06,,-3.429899152251892e-06,,-8.448974995189928e-07
77.129,28.805,2.3330716430791654e-05,,4.232304127071984e-05,4.006407834822312e-05,4.268842985766241e-06,-2.186768824685714e-06,2.6320576580474157e-06,-2.1455036403494887e-05,-9.008858796732966e-06,,2.3768257960909978e-05
77.14,28.805,2.434843554510735e-05,-2.193016553064808e-05,3.0986109777586535e-05,4.925558823742904e-05,,-1.3853291420673486e-05,5.556797987082973e-06,3.808634210145101e-05,9.440382200409658e-06,,3.813560397247784e-05
77.15,28.805,5.929926373937633e-06,,1.7996875612880103e-05,1.6208306988119148e-05,,-2.037394006038085e-05,2.3210452582134167e-06,,-3.1228610168909654e-06,,6.925335583218839e-06
77.161,28.805,3.81188583560288e-05,-9.61007026489824e-06,8.100638297037221e-06,5.839764526172075e-06,5.4220192396314815e-05,-1.3853291420673486e-05,,2.0157625840511173e-05,-3.1228610168909654e-06,,5.343442171579227e-05
77.171,28.805,7.33669294277206e-05,,1.0839207789103966e-05,5.623408924293472e-06,-7.869629371271003e-06,-1.723695640976075e-05,6.641153049713466e-07,1.517044165666448e-05,,,9.592491551302372e-05
77.181,28.805,3.2012378596846247e-06,,9.759567547007464e-06,2.6779283871292137e-05,2.1032069525972474e-06,-2.0672592654591423e-05,2.3272734779311577e-06,,-1.1682631338771898e-05,,1.394111222907668e-05
77.192,28.805,8.145403990056366e-05,,1.0646348528098317e-05,2.6779283871292137e-05,1.4225902305042837e-05,,,,-4.612269094650401e-06,,1.015549150906736e-05
76.953,28.815,5.217899342824239e-06,-1.4603430827264674e-05,9.479907021159306e-06,5.053267614130164e-06,4.62834068457596e-05,-1.577109105710406e-05,-3.8001224311301485e-05,2.550505632825661e-05,-2.998036052304087e-06,,7.526136414526263e-06
76.963,28.815,8.429944500676356e-06,-1.4603430827264674e-05,1.5636851458111778e-05,3.72036884073168e-05,,-2.4883011064957827e-05,-5.606819968306809e-07,-1.6109770513139665e-05,-2.998036052304087e-06,,1.3730710634263232e-05
76.974,28.815,4.18441923102364e-05,,3.1299243801186094e-06,3.440491127548739e-05,5.321833668858744e-06,-2.1212339561316185e-05,-5.113268798595527e-06,3.4083666832884774e-05,1.4832173746981423e-06,,1.847152816480957e-05
76.984,28.815,3.967843804275617e-05,-1.4603430827264674e-05,1.646670170885045e-05,2.6246936613461003e-05,1.201364375447156e-05,-1.5806250303285196e-05,1.0383308790551382e-06,1.5335892385337502e-05,-5.166884875507094e-06,,3.763162749237381e-05
76.994,28.815,2.6396532120998017e-05,-3.0508726922562346e-06,-2.463637792970985e-05,2.6246936613461003e-05,-4.771176008944167e-06,-1.6165418855962344e-05,-2.061344457615633e-05,7.432937309204135e-06,1.361492195428582e-05,,1.0883715731324628e-05
77.005,28.815,2.963617407658603e-05,-1.7474127389505156e-06,5.558857083087787e-05,1.9194620108464733e-05,7.454363185388502e-06,,2.4365622266486757e-06,1.507513388787629e-05,-1.082476956071332e-05,,1.8523491235100664e-05
77.015,28.815,8.403910214838106e-06,-2.581475018814672e-05,2.5053270746866474e-06,2.7915662940358743e-05,4.20196374761872e-06,-1.8425329471938312e-05,-2.238555907752016e-06,3.6468656617216766e-05,,,5.752859578933567e-06
77.026,28.815,7.559934601886198e-06,-2.8768716219929047e-05,8.130153219099157e-06,-5.406132913776673e-06,5.20758840139024e-06,-1.8452741642249748e-05,-3.147185270790942e-05,0.0002834607439581,,,2.6631296350387856e-05
77.036,28.815,0.0001277583942282,-1.7474127389505156e-06,7.926303624117281e-06,3.9928898331709206e-05,6.640783340117196e-06,-1.3853291420673486e-05,2.3888096620794386e-06,2.449582825647667e-05,,,1.3345712432055734e-05
77.046,28.815,5.532327486434952e-05,-1.7474127389505156e-06,1.3500919521902688e-05,3.998277315986343e-05,1.008921844913857e-05,-2.094575575029012e-05,-9.856763426796531e-06,1.2119224265916271e-05,-6.775273050152464e-06,,-1.4209596201908423e-06
77.057,28.815,0.0001011861095321,-1.504875035607256e-05,1.451183470635442e-05,3.7087389500811696e-05,2.292596946062986e-06,-1.5950752640492283e-05,6.546491022163536e-06,-2.44147645389603e-06,-6.775273050152464e-06,,1.3260270861792378e-05
77.067,28.815,3.85202256438788e-05,-7.0857468017493375e-06,1.1723906027327756e-05,1.6923822840908542e-05,5.968427558400435e-06,-1.5968991647241637e-05,6.862426744191907e-06,0.0001602326810825,-5.700316705770092e-06,,5.574088845605729e-06
77.078,28.815,2.271978928547469e-06,-7.0857468017493375e-06,-2.1707964492634346e-07,1.6923822840908542e-05,3.992625715909526e-05,-1.977175088541117e-05,-1.932885879796231e-06,2.5971969080273997e-05,-6.775273050152464e-06,,3.407920303288847e-05
77.088,28.815,3.756502337637357e-05,-1.2141906154283788e-05,2.3757231701893038e-06,3.563705104170367e-05,6.767714239686029e-06,,-2.2938243091630284e-06,,-9.889073226077016e-06,,-4.085261480213376e-06
77.098,28.815,5.4697766245226376e-06,-2.2863330741529356e-05,7.45055604056688e-06,6.236329500097781e-05,3.4146478355978616e-06,-2.037394006038085e-05,3.278340443557681e-08,9.710160156828351e-06,-8.441838872386143e-06,,8.268462806881871e-06
77.109,28.815,1.8520027879276316e-05,-1.944302493939176e-05,1.6570758816669695e-05,3.61873499059584e-05,-9.60941065386578e-07,-1.905304816318676e-05,-3.431822915445082e-05,0.0003147902025375,-8.093490578175988e-06,,8.193285793822724e-06
77.119,28.815,8.211378371925093e-06,-1.4603430827264674e-05,1.3824008419760505e-05,3.61873499059584e-05,9.66860170592554e-06,-9.93771664070664e-06,-2.406157727818936e-05,2.486676021362655e-05,7.370408070528356e-07,,1.270024586119689e-05
77.129,28.815,1.5489207726204768e-05,,8.321241693920456e-06,3.573773574316874e-05,4.609442476066761e-05,,-4.971000180375995e-06,-2.823828617692925e-05,-1.4411971278605051e-06,,3.190923598594964e-05
77.14,28.815,6.535223656101152e-05,-2.7426460292190317e-05,3.116541847703047e-05,5.623408924293472e-06,5.2996792874182574e-06,-5.555749339691829e-06,1.0573910913080908e-05,1.280075048271101e-05,1.7538828615215607e-05,,1.511035497969715e-05
77.15,28.815,2.097662400046829e-05,-6.989231223997194e-06,2.5300705601694062e-06,6.228689017007127e-05,2.066815795842558e-05,,8.23033929009398e-07,2.328528353245929e-05,-3.67240409104852e-06,,4.390186632008408e-07
77.161,28.815,6.518566806335002e-05,-2.1154894056962803e-05,-5.510028586286353e-06,2.729092739173211e-05,2.273911832162412e-06,-1.5379759133793414e-05,-3.676435153465718e-05,3.230250149499625e-05,-4.923116648569703e-06,,-1.480721948610153e-06
77.171,28.815,6.813029176555574e-05,-1.7314541764790192e-05,1.0273922271153424e-05,4.925558823742904e-05,8.383199201489333e-06,4.179352799837943e-06,-6.60194700685679e-06,,-4.324046585679753e-06,,4.105093921680236e-06
77.181,28.815,6.209683488123119e-05,,1.690818294264318e-06,4.6910376113373786e-05,,2.698924163269112e-06,-2.5226770958397537e-05,0.0001248528715223,,,1.613113454368431e-05
77.192,28.815,3.936176290153526e-05,-3.0666567909065634e-05,3.406330961297499e-06,1.7073796698241495e-05,6.025267339282436e-06,-1.4166958862915637e-05,-3.868231578962877e-05,1.8872149667004123e-05,,,7.337464467127575e-06
77.202,28.815,5.3841456974623725e-05,-1.300439271290088e-05,-4.013209945696872e-06,2.5581625777704176e-06,4.724349309981335e-06,-8.420648555329535e-06,-4.951822575094411e-06,,,,2.8977146939723752e-05
77.213,28.815,4.128253931412473e-05,-2.1315583580872044e-05,6.748186933691613e-06,2.6779283871292137e-05,2.9229078791104257e-05,-9.495079211774282e-06,-7.616734365001321e-06,3.997133899247274e-05,,,2.2306363689494901e-07
76.974,28.825,1.497196535638068e-05,-1.300439271290088e-05,2.9042928417766234e-06,2.9203663871157914e-05,3.9139990803960245e-06,-2.1678873963537623e-05,-3.147185270790942e-05,6.973712152102962e-05,-4.037025064462796e-06,,2.354644675506279e-05
76.984,28.825,1.9759345377678983e-05,-1.8286798876943067e-05,2.0016248072352028e-06,2.181019044655841e-05,4.899210125586251e-06,6.564845079992665e-06,3.7748852719232673e-06,0.0001978739892365,-4.037025064462796e-06,,7.587607342429692e-06
76.994,28.825,8.403910214838106e-06,-2.2863330741529356e-05,1.871750441750919e-06,-5.406132913776673e-06,-1.9463719581835903e-05,-1.977175088541117e-05,,1.7817586922319606e-05,-4.037025064462796e-06,,7.050339718261967e-06
77.005,28.825,2.4544862753828056e-05,-1.300439271290088e-05,4.412088856042828e-06,2.932437018898781e-05,5.34019127371721e-05,-1.4265385289036203e-05,-2.9784846447000746e-06,0.0001761278690537,-4.188126240478596e-06,,3.5913708416046575e-05
77.015,28.825,3.611885404097848e-05,-1.944302493939176e-05,1.0309165190847123e-05,5.258847977529513e-06,3.976557309215423e-06,,2.167090542570804e-06,3.816945172729902e-05,-6.573811333510093e-06,,7.542469120380701e-06
77.026,28.825,4.568646545521915e-05,-1.6404570487793535e-05,1.7008571376209147e-05,2.7915662940358743e-05,8.171243280230556e-06,-1.8196717064711265e-05,8.570634690840961e-07,1.8966056813951585e-05,-8.5470310295932e-06,,1.9142491964885262e-06
77.036,28.825,0.0001436879683751,,1.491192051616963e-05,7.6185701800568495e-06,7.56532699597301e-07,,-1.5768433513585478e-05,3.403388836886734e-05,,,-9.147998412117886e-07
77.046,28.825,6.799535913160071e-05,-1.2696839803538753e-05,7.134288807719713e-06,5.09920937474817e-06,-8.868159966368694e-06,-1.6520030840183608e-05,-3.0689909181091934e-05,8.25464758236194e-06,-3.4049451187456725e-06,,3.0495205010083737e-06
77.057,28.825,3.678997018141672e-05,-2.2331929358188063e-05,1.796991091396194e-05,-1.1782672117988111e-06,5.561212310567498e-05,-2.1009645934100263e-05,,2.67936284217285e-05,-2.6503983008296927e-06,,7.848160748835653e-06
77.067,28.825,3.7670302845072e-05,-2.0974013750674203e-05,2.4357832444366068e-06,-1.1782672117988111e-06,6.767714239686029e-06,-1.905304816318676e-05,5.311018867359962e-06,4.16990178564447e-06,,,9.004109415400308e-06
77.078,28.825,4.47424372396199e-06,-1.2095113561372273e-05,1.3671095985046122e-05,3.998277315986343e-05,1.2632302059500944e-05,-1.723695640976075e-05,-1.1173339771630708e-05,2.449582825647667e-05,2.284777474415023e-05,,8.690850336279254e-06
77.088,28.825,1.2128756679885557e-05,-1.1773032383644022e-05,1.467094352847198e-05,3.7087389500811696e-05,-1.5144557437452022e-05,-1.652962964726612e-05,-1.814646748243831e-05,8.600788532930892e-06,-5.147134288563393e-06,,1.0012112170443288e-06
77.098,28.825,6.526081961055752e-06,-2.6222869564662687e-05,6.822161140007665e-06,1.6923822840908542e-05,1.4701757891089071e-06,-2.499856964277569e-05,-4.215648368699476e-05,2.527169453969691e-05,,,7.623857072758255e-06
77.109,28.825,5.620768206426874e-05,,1.0902525900746696e-05,,5.6723969464655966e-05,-1.9857208826579157e-05,5.793630407424644e-06,1.2119224265916271e-05,-3.545844492691685e-06,,3.1326355383498594e-05
77.119,28.825,2.1025012756581415e-05,-1.4672172255814075e-05,7.143388756958302e-06,6.735398528689984e-06,-1.9429739040788263e-05,1.0488057569091325e-06,-4.30298678111285e-05,-1.809264358598739e-05,-3.4340469028393272e-06,,5.943104952166323e-06
