longitude,latitude,No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2),No2_value(mol/m^2)
76.963,28.756,8.631082891952246e-06,6.136212959972909e-06,4.7282405830628704e-06,5.291184152156347e-06,1.581726064614486e-05,1.823919956223108e-05,2.1034409655840136e-05,-1.1939642718061805e-05,-1.4323011782835238e-05,-1.5384908692794852e-05,6.938729711691849e-06,5.195054109208286e-05,2.829031291184947e-05
76.974,28.756,2.5829513106145896e-05,1.1982785508735104e-05,8.52039647725178e-06,1.668954973865766e-05,4.473924946069019e-06,3.6187568184686825e-05,,-2.931726157839876e-06,,-1.659992994973436e-05,3.643987656687386e-05,1.984123446163721e-05,2.667818989721127e-05
76.984,28.756,3.717602521646768e-05,-2.9940363674541004e-05,1.6691110431565903e-05,1.2431738468876574e-05,2.677580141607905e-06,2.499249058018904e-05,-2.6053097826661545e-05,1.5342000097007258e-06,-6.4920341174001805e-06,-4.97426517540589e-05,9.762856279849076e-06,2.7248750029684743e-06,1.8403801732347347e-05
76.994,28.756,2.386406595178414e-05,1.28879537442117e-05,-1.4058355191082228e-05,1.7431075320928358e-05,5.173214958631434e-07,7.202364940894768e-05,-2.6053097826661545e-05,-2.1805493588544778e-07,-1.5636978787370026e-05,-1.5397694369312376e-05,2.365000182180665e-05,1.417283510818379e-05,5.748852709075436e-05
77.005,28.756,0.0004368514055386,-2.866199974960182e-05,2.188476901210379e-05,8.899048225430306e-06,9.2742966444348e-06,1.5622399587300606e-05,2.186622623412404e-06,-4.233791059959913e-06,-6.4920341174001805e-06,-1.6400184904341586e-05,1.358063946099719e-05,1.711241748125758e-05,2.426938954158686e-05
77.015,28.756,3.4488206438254565e-05,-9.649053936300334e-06,2.499963557056617e-06,2.993027555930894e-05,8.775791684456635e-06,5.6327971833525226e-05,1.2471409718273208e-06,-1.2714888725895436e-05,-6.4920341174001805e-06,-3.201285653631203e-05,1.5117180737433957e-05,4.992509275325574e-06,2.996260809595697e-05
77.026,28.756,0.0002631912648212,-1.361492286378052e-05,-6.346994268824346e-06,2.985241917485837e-05,3.4200587833765894e-05,6.682919774902984e-05,6.5369699768780265e-06,5.815764779981691e-06,-4.920935225527501e-06,-8.172015441232361e-06,1.5775367501191795e-05,1.100159821021407e-07,3.315654976177029e-05
77.036,28.756,0.0002822460664901,-1.6744617823860608e-05,2.290450083819451e-06,9.465064977121074e-06,2.7468295229482464e-06,1.5815114238648675e-05,-1.9181210518581796e-05,-2.6502662876737304e-05,-4.920935225527501e-06,-1.892055843200069e-05,9.770402357389685e-06,1.4113090401224326e-05,4.494607128435746e-05
77.046,28.756,3.87737964047119e-05,,6.277828106249217e-06,0.0003101742186117,1.2838115253543949e-05,1.950622390722856e-05,2.731816857703961e-05,5.854714345332468e-06,-2.934330586867873e-05,-1.5825144146219827e-05,3.2729902159189805e-05,1.0306350304745138e-05,3.273499896749854e-05
77.057,28.756,9.265287371817976e-05,,1.100024201150518e-05,1.402187717758352e-05,6.32098235655576e-05,3.284140257164836e-05,1.0857843335543294e-05,2.709163936742698e-06,-1.1554468073882164e-05,-4.278567212168127e-05,2.317744838364888e-05,1.768408765201457e-05,6.806421151850373e-05
77.067,28.756,2.5197514332830906e-06,1.4910647223587148e-05,8.465802238788456e-06,2.103877704939805e-05,9.372019121656194e-06,2.74701596936211e-05,-8.256002956841257e-07,-2.6879035431193188e-05,-1.2967615475645289e-05,3.070211050726357e-06,1.6023899661377072e-05,-1.6415877325925976e-05,5.3597053920384496e-05
77.078,28.756,0.0005548616172745,,6.277784450503532e-06,2.8152899176348e-05,3.1640731322113425e-05,4.213655483908951e-05,,6.877888608869398e-06,-8.324681402882561e-06,-2.7468666303320788e-05,8.181177690858021e-06,7.633046152477618e-06,3.399254273972474e-05
77.088,28.756,-5.1653964874276426e-06,-1.5664421880501322e-05,1.0242672942695208e-05,0.0003139777982141,4.2086903704330325e-05,1.6467340174131095e-05,-8.256002956841257e-07,-1.4648888281953988e-05,-8.611087650933769e-06,,8.181177690858021e-06,5.9988474276906345e-06,3.512367038638331e-05
77.098,28.756,7.926917533040978e-06,2.5258021196350452e-05,4.825807081942912e-06,1.5591074770782143e-05,0.0001428354735253,1.8255412214784883e-05,1.898081791296136e-05,3.3744749998732004e-06,-4.907613401883282e-06,-8.337960935023148e-06,-1.062688897945918e-05,6.371204563038191e-06,2.1832462152815424e-05
77.109,28.756,-2.069963920803275e-05,3.957252374675591e-06,1.0098926395585297e-05,6.611643129872391e-06,1.3744025636697188e-05,1.98380985239055e-05,4.482070607991773e-07,6.328201834548963e-06,-2.382507409492973e-05,-1.801177677407395e-05,1.1423156138334887e-05,7.311634817597223e-06,2.4811872208374552e-05
77.119,28.756,2.1701551304431632e-05,5.095229198559537e-07,-7.441870366164949e-06,1.3069215128780344e-05,1.9600836822064597e-05,2.3587648684042503e-05,1.286941369471606e-05,1.020980198518373e-05,,-2.1677056793123484e-05,1.6348956705769524e-05,9.394822882313749e-06,2.038374987023417e-05
77.129,28.756,1.1613093192863744e-05,2.155516813218128e-05,-1.1016267080776745e-06,1.1019262274203356e-05,2.1935861695965286e-06,2.1490861399797723e-05,-1.24687385323341e-05,1.5475192412850447e-05,-4.961804279446369e-06,-4.922003881802084e-06,2.4686360120540485e-05,9.347149898530915e-06,5.829500150866807e-05
77.14,28.756,4.74166008643806e-05,-3.7305583191482575e-06,-5.266995231067995e-06,1.5437131878570653e-05,2.1600622858386487e-05,2.3483207769459117e-05,-6.413694791262969e-06,2.113384425683762e-06,-8.248153790191282e-06,-7.750712029519491e-06,1.2183590115455443e-05,7.76070464780787e-06,7.272957009263337e-05
77.15,28.756,5.164270987734199e-05,,-3.356444267410552e-06,1.6366097042919137e-05,1.521145875926777e-08,3.0396200600080192e-05,-1.24687385323341e-05,6.351464890030911e-06,-1.909510865516495e-05,-3.505727363517508e-05,1.6605559721938334e-05,2.323185071873013e-05,2.2337133486871608e-05
77.161,28.756,6.250367732718587e-05,-2.630366179801058e-05,1.98611323867226e-05,1.7271548131247982e-05,9.324320672021711e-06,1.38852574309567e-05,-6.413694791262969e-06,7.500859283027239e-06,,-2.1107147404109128e-05,1.3088180821796414e-05,9.140466318058316e-06,5.3046082030050457e-05
77.171,28.756,8.856606655172072e-06,-1.789284738151764e-06,-3.0109019917290425e-06,1.9427832739893347e-05,1.793571027519647e-05,5.267023152555339e-05,-6.413694791262969e-06,8.102502761175856e-06,-2.061201121250633e-05,-2.31491412705509e-05,1.9648516172310337e-05,1.6460429833387025e-05,3.7222675018711016e-05
77.181,28.756,4.050938150612637e-05,-1.511544905952178e-05,4.262757101969328e-06,1.02412323030876e-05,1.8632659703143872e-05,2.8388980354066007e-05,-2.6469513159099733e-06,0.0002663943159859,-8.359607818420045e-06,-8.998360499390401e-06,2.8000798920402303e-05,4.465909114514943e-06,2.7204539946978912e-05
77.192,28.756,2.7932568627875295e-05,1.1504958820296451e-05,1.4949330761737656e-05,4.088171772309579e-05,0.0001037855909089,1.7904769265442155e-05,-2.6469513159099733e-06,-7.30794454284478e-06,-4.103465016669361e-06,-5.312040684657404e-06,2.031696021731477e-05,1.164014611276798e-05,2.393266186118126e-05
77.202,28.756,4.1143262933474034e-05,-1.3742035662289707e-05,6.1117902987462e-06,2.1308125724317503e-05,8.380274812225252e-05,2.656584547366947e-05,-6.413694791262969e-06,0.0001577568473294,-6.845291864010505e-06,,1.3536149708670564e-05,2.245577434223378e-06,6.991050759097561e-05
77.213,28.756,2.1079069938423345e-06,-4.2700481571955606e-05,-2.456597940181382e-06,1.3116012269165369e-05,3.10158466163557e-05,2.409666012681555e-05,8.638798135507386e-06,2.1914022454438964e-06,-1.19791911856737e-05,-6.362541898852214e-05,1.3536149708670564e-05,-9.850063179328572e-06,2.235911233583465e-05
77.223,28.756,0.0001940703805303,-1.872028042271268e-05,8.003421498870011e-06,5.589864940702682e-06,8.884812814358156e-06,1.4159166312310845e-05,-1.9815499399555847e-05,-1.122152661992004e-05,,-1.0463298167451285e-05,8.799611350696068e-06,2.535921157686971e-05,2.291587952640839e-05
77.233,28.756,3.12708766614378e-06,-1.3883198334951883e-05,-1.2281709132366814e-05,1.873499786597677e-05,1.067197536031017e-05,3.045082667085808e-05,-1.3651307199324949e-05,-7.314965478144586e-05,-5.795490324089769e-06,-1.9718574549187903e-05,5.088886609883048e-06,3.936376378987916e-05,3.228793138987385e-05
77.244,28.756,2.6365807570982724e-05,-2.1426309103844687e-05,2.495674925739877e-05,6.905403097334784e-06,1.4099477994022893e-05,4.2937117541441694e-05,-1.546642670291476e-05,-6.923777618794702e-06,-1.546359453641344e-05,-1.980356074682277e-07,6.700821359117981e-06,3.6416258808458224e-06,3.351515260874294e-05
76.963,28.766,-2.0125355149502863e-05,,-3.5253576697868998e-06,2.358719029871281e-05,3.360395203344524e-05,2.1718036805395968e-05,,1.8096169469572487e-06,-4.907613401883282e-06,8.682985026098322e-06,-8.288957360491622e-06,-5.11071038999944e-06,2.9123995773261413e-05
76.974,28.766,3.509661473799497e-05,,-5.114468990541354e-07,0.0001512911403551,-7.4456670517975e-06,2.1056410332676023e-05,-1.4378593959918362e-06,3.129264996459824e-06,-4.907613401883282e-06,-1.2715256161754953e-05,-8.288957360491622e-06,6.513770131277852e-06,1.784384403435979e-05
76.984,28.766,4.964562776876846e-06,-3.7175132092670538e-06,-1.0248909347865265e-06,1.6022224372136407e-05,0.000190851962543,5.638725633616559e-05,-2.1622033727908274e-06,1.725749598335824e-06,-7.308514796022791e-06,-1.7583663066034205e-05,1.5031795555842107e-05,8.033188350964338e-06,2.8966838726773855e-05
76.994,28.766,4.981302845408209e-05,-1.5553549019386992e-05,1.1363207477188553e-06,1.2923783287988044e-05,1.778320802259259e-05,2.5593935788492672e-05,-2.1622033727908274e-06,-1.1695145985868294e-05,,-1.892055843200069e-05,3.111995283688884e-06,-9.644888905313564e-07,2.230992504337337e-05
77.005,28.766,0.0001406862284056,1.496360982855549e-05,-2.058635573121137e-06,0.0001881145435618,1.3561502782977186e-05,2.9129287213436328e-05,-2.1622033727908274e-06,0.0001163286797236,-6.845291864010505e-06,,1.2806925042241346e-05,1.3618125194625463e-05,2.667818989721127e-05
77.015,28.766,6.078115984564647e-05,6.632787062699208e-06,2.6456077648617797e-06,3.518506491673179e-05,2.313779441465158e-05,3.1165927794063464e-05,,9.369776307721622e-06,-6.845291864010505e-06,,8.046768925851211e-05,5.344707915355684e-06,7.376624853350222e-05
77.026,28.766,7.137350621633232e-05,-1.7371412468492053e-05,-6.062242391635664e-06,1.20889208119479e-05,1.7262838809983805e-05,2.228535413451027e-05,2.5826710043475032e-05,2.665821011760272e-05,,-6.370648043230176e-05,-8.288957360491622e-06,8.194840120268054e-06,5.748852709075436e-05
77.036,28.766,6.365873559843749e-05,-6.120520083641168e-06,5.475453235703753e-06,0.0001943755341926,3.949758320231922e-05,5.434162085293792e-05,2.1034409655840136e-05,9.70053133642068e-06,-1.909510865516495e-05,-8.337960935023148e-06,2.118876000167802e-05,1.4012281098985112e-05,1.3630638022732455e-05
77.046,28.766,3.506897701299749e-05,1.848618376243394e-05,1.726619075270719e-06,2.28559656534344e-05,1.5982252079993486e-05,3.5662578738993034e-05,1.1138634363305757e-05,1.222228320330032e-06,-9.306445463153068e-06,-5.278658591123531e-06,5.714867074857466e-05,-4.287350293452619e-06,2.426938954158686e-05
77.057,28.766,3.670449223136529e-05,1.3384132216742728e-05,2.357460834900849e-05,2.4778757506283e-05,7.071542495395988e-05,6.682919774902984e-05,-1.9815499399555847e-05,-7.673634172533639e-06,-8.347597940883134e-06,,5.93590129938093e-06,9.656148449721511e-07,5.709297693101689e-05
77.067,28.766,1.87343975994736e-05,-1.1157867447764149e-05,5.36864172318019e-06,2.155498259526212e-05,2.5373397875227965e-05,1.5815114238648675e-05,-4.6422712784988114e-08,1.91467934200773e-05,-5.575595878326567e-06,-2.1715481125283983e-05,1.358063946099719e-05,-5.644017520012312e-08,3.315654976177029e-05
77.078,28.766,0.0004855790175497,1.4897435903549194e-05,-9.43478062254144e-06,2.4447946998407133e-05,1.0106869012815878e-05,1.950622390722856e-05,-5.496419544215314e-05,6.822913746873383e-06,-1.6597250578342937e-05,2.147908304550583e-07,1.5117180737433957e-05,6.296118499449221e-06,9.75893908616854e-06
77.088,28.766,1.7586955436854623e-05,6.710575235047145e-06,9.402860996488016e-06,0.0001083996176021,3.326651130919345e-05,3.284140257164836e-05,2.3601551220053807e-05,1.4888385521771852e-05,-2.061201121250633e-05,-1.7974160826383926e-08,9.770402357389685e-06,1.42497374326922e-05,2.7962852982454933e-05
77.098,28.766,-1.4353806363942567e-05,5.009669621358626e-06,-3.440282307565212e-05,1.4936118532205e-05,8.755700946494471e-06,4.601446198648773e-05,-1.546642670291476e-05,1.7703169987726142e-06,-1.5689267456764355e-05,-1.1769524462579284e-05,1.7267702787648886e-05,-2.062891780951759e-06,5.3597053920384496e-05
77.109,28.766,1.3415156900009606e-05,6.980165835557273e-06,-2.240927460661624e-05,2.4099221263895743e-05,1.4145325621939264e-05,1.4888048099237494e-05,,9.11041752260644e-06,-7.592040219606133e-06,-9.146401680482086e-06,1.5775367501191795e-05,3.1222116376738995e-05,3.541234400472604e-05
77.119,28.766,-4.173834895482287e-06,-3.663380994112231e-05,-1.6020978364394978e-05,2.5354600438731723e-05,9.858561497821938e-06,1.5565015928586945e-05,1.2471409718273208e-06,2.138447598554194e-05,-1.19791911856737e-05,-1.8545155398896892e-05,3.112664489890449e-05,5.9745789258158766e-06,5.75016274524387e-05
77.129,28.766,0.0005635745474137,-2.0866893464699388e-05,2.5174372240144294e-06,1.0689856026147028e-05,1.8163633285439573e-05,1.842541860241909e-05,-3.3827263905550357e-06,9.3003762913213e-07,-8.359607818420045e-06,-4.5785108682139253e-07,1.3054782357357908e-05,-1.88323141969704e-07,1.98747256945353e-05
77.14,28.766,3.995995211880654e-05,,7.538252475569607e-07,2.0759143808390945e-06,2.9190956411184743e-05,1.809738932934124e-05,1.0934484635072296e-05,2.60855995293241e-06,-1.453101504012011e-05,-1.1948424798902124e-05,1.0961177395074628e-05,-1.1070610526076052e-05,5.717837848351337e-05
77.15,28.766,-3.357659579705796e-06,1.3691709682461806e-05,2.626599234645255e-05,1.8759550584945828e-05,5.178042556508444e-06,2.3587648684042503e-05,-6.501781899714842e-05,2.8277654564590198e-06,-1.247362251888262e-05,-1.0463298167451285e-05,1.795880052668508e-05,-3.673196715681115e-06,3.165756425005384e-05
77.161,28.766,2.173826942453161e-06,,-5.635675279336283e-06,3.0431543564191088e-05,1.6751342627685517e-05,2.3225835320772603e-05,-3.3827263905550357e-06,4.691843059845269e-06,-5.795490324089769e-06,-1.1149743841087911e-05,2.3886261260486208e-05,9.838233381742612e-06,1.93893847608706e-05
77.171,28.766,-2.231184907941497e-06,-9.37250933930045e-06,6.19691036263248e-06,1.0510360880289228e-05,5.630983650917187e-05,3.036051566596143e-05,-3.3827263905550357e-06,-5.193841843720293e-06,-1.0235788067802789e-05,,-1.713662459223997e-05,-2.770939317997545e-06,2.938578290923033e-05
77.181,28.766,6.380458944477141e-05,2.416231154711568e-06,-1.750101318975794e-06,-2.373909865127644e-06,9.575498552294448e-06,2.7979895094176754e-05,-4.524476389633492e-05,1.6790365407359786e-05,-2.2333248125505637e-05,,,4.847853233513888e-06,4.394305869936943e-05
77.192,28.766,0.0005434659542515,-8.987657565739937e-06,-1.5211177924356887e-05,1.1947260645683857e-05,2.6285028070560656e-05,2.6773246645461768e-05,-3.915912145657785e-07,-4.2384940570627805e-06,-1.2317776963755024e-05,-3.473598917480558e-05,2.4686360120540485e-05,1.9660292309708893e-05,2.483362550265156e-05
77.202,28.766,0.0002429531159577,-6.556481366715161e-06,7.94788957136916e-06,1.3055143426754512e-05,1.5608045941917226e-05,1.8341575923841447e-05,,-5.559446890401887e-06,-1.0979819307976868e-05,-7.2653574534342624e-06,7.6424861617852e-05,,2.038374987023417e-05
77.213,28.766,6.602304347325116e-05,,-6.193882200022927e-06,2.093955481541343e-05,2.6425776013638824e-05,2.933162795670796e-05,-3.915912145657785e-07,-1.1802893595813655e-06,-4.157028342888225e-06,-2.582297929620836e-05,2.6222985979984514e-05,2.397682510490995e-05,6.25357570243068e-05
77.223,28.766,3.0041837817407213e-05,1.4014417502039578e-05,1.442411303287372e-05,0.0001109241420635,2.700706545510912e-06,4.7403718781424686e-05,-5.060258990852162e-05,4.008938049082644e-06,-8.272158083855174e-06,,4.299551073927432e-05,7.216476205940125e-06,3.352501880726777e-05
76.953,28.776,3.566521263564937e-05,6.490104624390369e-06,1.4403153727471364e-05,1.6570465959375724e-05,6.422658316296292e-07,5.377709021558985e-05,-1.546642670291476e-05,-5.419223725766642e-06,-8.611087650933769e-06,-5.6253906222991645e-05,1.908106787595898e-05,1.1911945421161365e-06,2.2507485482492484e-05
76.963,28.776,-8.959278602560516e-06,-1.5553549019386992e-05,1.6815507478895597e-05,1.4458197256317362e-05,3.262341851950623e-05,2.237082298961468e-05,-1.0709358321037143e-05,7.195071134447062e-07,-1.0647816452546977e-05,-2.6766540486278245e-06,2.9711097795370733e-06,-7.253261173900682e-07,1.337048797722673e-05
76.974,28.776,0.0003961121255997,1.765847991919145e-05,-8.46629700390622e-06,1.6638376109767705e-05,2.4734074031584896e-05,3.341330011608079e-05,8.698310693944222e-07,-1.1695145985868294e-05,-1.6597250578342937e-05,-8.337960935023148e-06,1.583032099006232e-05,-7.625978923897492e-06,1.558296207804233e-05
76.984,28.776,6.338349339785054e-05,6.739435320923803e-06,4.278855158190709e-06,1.725744004943408e-05,6.086079883971252e-05,2.852022771548945e-05,1.3296969882503618e-05,3.729018317244481e-06,-1.5689267456764355e-05,,2.0648418285418305e-05,2.811184458550997e-06,2.4336171918548644e-05
76.994,28.776,3.1742852115712594e-06,-9.815863450057805e-06,-2.1750603991677053e-05,1.1520299267431255e-05,2.5257051674998365e-05,2.670415778993629e-05,-3.943167030229233e-06,2.597758066258393e-05,-5.575595878326567e-06,-7.075269877532264e-06,2.2384132535080425e-05,6.286584266490536e-06,2.9779881515423767e-05
77.005,28.776,-7.668490979995113e-06,7.413844400616654e-07,1.068701863005117e-06,4.910509687761078e-06,1.7932474293047562e-05,2.1056410332676023e-05,,6.352663149300497e-06,-2.061201121250633e-05,-2.3058746592141688e-05,2.2384132535080425e-05,1.034597971738549e-06,2.9351163902902044e-05
77.015,28.776,2.9017663109698333e-05,3.570730405044742e-05,2.942176706710597e-06,1.2387066817609592e-05,2.8064430352969798e-06,1.823919956223108e-05,-3.943167030229233e-06,7.242465017043287e-06,-4.961804279446369e-06,,8.153206181304995e-06,8.146895197569393e-06,1.5028727830213027e-05
77.026,28.776,0.000285751390038,2.9734337658737783e-05,5.7272268350061495e-06,2.7521769879967906e-05,1.3020820915699003e-05,3.6187568184686825e-05,1.3478535947797354e-05,1.222228320330032e-06,-2.349743590457365e-05,-1.262784735445166e-05,2.82615492324112e-05,3.884719262714498e-05,3.925265264115296e-05
77.036,28.776,0.0002222937910119,-2.212420258729253e-05,4.05834180128295e-06,0.0003813033108599,6.960325845284387e-05,3.15321194648277e-05,1.3478535947797354e-05,,-1.3160234630049672e-05,-3.5621873394120485e-05,3.9175571146188304e-05,1.3809741176373793e-05,2.230992504337337e-05
